2018-07-01T04:14:50.848Z - info: Pages built
2018-07-01T04:14:50.891Z - info: Site data built
2018-07-01T04:14:50.904Z - info: Generate Site durationMs=43148
2018-07-01T04:14:50.933Z - info: Serving "C:\repos\nus-cs2103\website-base\_site" at http://127.0.0.1:8080
2018-07-01T07:22:24.097Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopDesign\more\review\exercises.md
2018-07-01T07:22:24.097Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopDesign\more\review\q-radio-abstractionEncapsulation.md
2018-07-01T07:22:24.097Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopDesign\more\review\q-radio-fourMainPrinciples.md
2018-07-01T07:22:24.097Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\testing\testingTypes\dogfooding\what\exercises.md
2018-07-01T07:22:24.097Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\testing\testingTypes\dogfooding\what\q-tick-trueFalse.md
2018-07-01T07:22:24.097Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\testCaseDesign\summary\exercises\exercises.md
2018-07-01T07:22:24.097Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\testCaseDesign\summary\exercises\q-essay-matricNumbers.md
2018-07-01T07:22:24.097Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\testCaseDesign\summary\exercises\q-essay-isValidDate.md
2018-07-01T07:22:24.097Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\testCaseDesign\summary\exercises\q-essay-dispatchResources.md
2018-07-01T07:22:24.097Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\testCaseDesign\summary\exercises\q-essay-transferTable.md
2018-07-01T07:22:24.097Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\testCaseDesign\summary\exercises\q-essay-addItem.md
2018-07-01T07:22:24.097Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\testCaseDesign\summary\exercises\q-essay-setWife.md
2018-07-01T07:22:24.097Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\testCaseDesign\summary\exercises\q-tick-preRelease.md
2018-07-01T07:22:24.097Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\testCaseDesign\summary\exercises\q-tick-trueFalse.md
2018-07-01T07:22:24.141Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\se-book-adapted\common\exercises.md
2018-07-01T07:22:44.340Z - info: Pages rebuilt
2018-07-01T07:22:44.375Z - info: Site data built
2018-07-01T07:22:44.847Z - verbose: Rebuild affected paths: C:\repos\nus-cs2103\website-base\book\combined\exercises.md,C:\repos\nus-cs2103\website-base\schedule\week2\outcomes.md,C:\repos\nus-cs2103\website-base\schedule\week3\outcomes.md,C:\repos\nus-cs2103\website-base\schedule\week4\outcomes.md,C:\repos\nus-cs2103\website-base\schedule\week6\outcomes.md,C:\repos\nus-cs2103\website-base\schedule\week5\outcomes.md,C:\repos\nus-cs2103\website-base\schedule\week8\outcomes.md,C:\repos\nus-cs2103\website-base\schedule\week9\outcomes.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\architecture-printable.md,C:\repos\nus-cs2103\website-base\schedule\week7\outcomes.md,C:\repos\nus-cs2103\website-base\book\architecture\text.md,C:\repos\nus-cs2103\website-base\book\architecture\introduction\text.md,C:\repos\nus-cs2103\website-base\book\architecture\architectureDiagrams\text.md,C:\repos\nus-cs2103\website-base\book\architecture\architecturalStyles\text.md,C:\repos\nus-cs2103\website-base\book\architecture\architecturalStyles\introduction\text.md,C:\repos\nus-cs2103\website-base\book\architecture\architecturalStyles\nTier\text.md,C:\repos\nus-cs2103\website-base\book\architecture\architecturalStyles\clientServer\text.md,C:\repos\nus-cs2103\website-base\book\architecture\architecturalStyles\transactionProcessing\text.md,C:\repos\nus-cs2103\website-base\book\architecture\architecturalStyles\serviceOriented\text.md,C:\repos\nus-cs2103\website-base\book\architecture\architecturalStyles\eventDriven\text.md,C:\repos\nus-cs2103\website-base\book\architecture\architecturalStyles\more\text.md,C:\repos\nus-cs2103\website-base\book\design\text.md,C:\repos\nus-cs2103\website-base\book\design\introduction\text.md,C:\repos\nus-cs2103\website-base\book\designApproaches\text.md,C:\repos\nus-cs2103\website-base\book\designApproaches\multilevelDesign\text.md,C:\repos\nus-cs2103\website-base\book\designApproaches\topDownBottomUp\text.md,C:\repos\nus-cs2103\website-base\book\designApproaches\agileDesign\text.md,C:\repos\nus-cs2103\website-base\book\designFundamentals\text.md,C:\repos\nus-cs2103\website-base\book\designFundamentals\abstraction\text.md,C:\repos\nus-cs2103\website-base\book\designFundamentals\coupling\text.md,C:\repos\nus-cs2103\website-base\book\designFundamentals\cohesion\text.md,C:\repos\nus-cs2103\website-base\book\designPatterns\text.md,C:\repos\nus-cs2103\website-base\book\designPatterns\introduction\text.md,C:\repos\nus-cs2103\website-base\book\designPatterns\singleton\text.md,C:\repos\nus-cs2103\website-base\book\designPatterns\abstractionOccurrence\text.md,C:\repos\nus-cs2103\website-base\book\designPatterns\facade\text.md,C:\repos\nus-cs2103\website-base\book\designPatterns\command\text.md,C:\repos\nus-cs2103\website-base\book\designPatterns\modelViewController\text.md,C:\repos\nus-cs2103\website-base\book\designPatterns\observer\text.md,C:\repos\nus-cs2103\website-base\book\designPatterns\more\text.md,C:\repos\nus-cs2103\website-base\book\documentation\text.md,C:\repos\nus-cs2103\website-base\book\documentation\introduction\text.md,C:\repos\nus-cs2103\website-base\book\documentation\guidelines\text.md,C:\repos\nus-cs2103\website-base\book\documentation\guidelines\goTopDown\text.md,C:\repos\nus-cs2103\website-base\book\documentation\guidelines\aimForComprehensibility\text.md,C:\repos\nus-cs2103\website-base\book\documentation\guidelines\documentMinimally\text.md,C:\repos\nus-cs2103\website-base\book\documentation\tools\text.md,C:\repos\nus-cs2103\website-base\book\documentation\tools\javaDoc\text.md,C:\repos\nus-cs2103\website-base\book\documentation\tools\markdown\text.md,C:\repos\nus-cs2103\website-base\book\documentation\tools\asciiDoc\text.md,C:\repos\nus-cs2103\website-base\book\errorHandling\text.md,C:\repos\nus-cs2103\website-base\book\errorHandling\introduction\text.md,C:\repos\nus-cs2103\website-base\book\errorHandling\exceptions\text.md,C:\repos\nus-cs2103\website-base\book\errorHandling\assertions\text.md,C:\repos\nus-cs2103\website-base\book\errorHandling\logging\text.md,C:\repos\nus-cs2103\website-base\book\errorHandling\defensiveProgramming\text.md,C:\repos\nus-cs2103\website-base\book\errorHandling\designByContract\text.md,C:\repos\nus-cs2103\website-base\book\gatheringRequirements\text.md,C:\repos\nus-cs2103\website-base\book\gitAndGithub\text.md,C:\repos\nus-cs2103\website-base\book\ides\text.md,C:\repos\nus-cs2103\website-base\book\ides\introduction\text.md,C:\repos\nus-cs2103\website-base\book\ides\debugging\text.md,C:\repos\nus-cs2103\website-base\book\integration\text.md,C:\repos\nus-cs2103\website-base\book\integration\introduction\text.md,C:\repos\nus-cs2103\website-base\book\integration\approaches\text.md,C:\repos\nus-cs2103\website-base\book\integration\buildAutomation\text.md,C:\repos\nus-cs2103\website-base\book\integration\more\text.md,C:\repos\nus-cs2103\website-base\book\integration\more\review\text.md,C:\repos\nus-cs2103\website-base\book\intellij\text.md,C:\repos\nus-cs2103\website-base\book\javaTools\text.md,C:\repos\nus-cs2103\website-base\book\modeling\text.md,C:\repos\nus-cs2103\website-base\book\modeling\introduction\text.md,C:\repos\nus-cs2103\website-base\book\modeling\introduction\umlModels\text.md,C:\repos\nus-cs2103\website-base\book\modeling\modelingStructures\text.md,C:\repos\nus-cs2103\website-base\book\modeling\modelingStructures\addingMoreInfo\text.md,C:\repos\nus-cs2103\website-base\book\modeling\modelingStructures\classDiagramsAdvanced\text.md,C:\repos\nus-cs2103\website-base\book\modeling\modelingBehaviors\text.md,C:\repos\nus-cs2103\website-base\book\modeling\modelingBehaviors\sequenceDiagramsAdvanced\text.md,C:\repos\nus-cs2103\website-base\book\modeling\modelingASolution\text.md,C:\repos\nus-cs2103\website-base\book\junit\text.md,C:\repos\nus-cs2103\website-base\book\oopDesign\text.md,C:\repos\nus-cs2103\website-base\book\oopDesign\introduction\text.md,C:\repos\nus-cs2103\website-base\book\oopDesign\objects\text.md,C:\repos\nus-cs2103\website-base\book\oopDesign\classes\text.md,C:\repos\nus-cs2103\website-base\book\oopDesign\associations\text.md,C:\repos\nus-cs2103\website-base\book\oopDesign\associations\basic\text.md,C:\repos\nus-cs2103\website-base\book\oopDesign\associations\navigability\text.md,C:\repos\nus-cs2103\website-base\book\oopDesign\associations\multiplicity\text.md,C:\repos\nus-cs2103\website-base\book\oopDesign\associations\dependencies\text.md,C:\repos\nus-cs2103\website-base\book\oopDesign\inheritance\text.md,C:\repos\nus-cs2103\website-base\book\oopDesign\polymorphism\text.md,C:\repos\nus-cs2103\website-base\book\oopDesign\more\text.md,C:\repos\nus-cs2103\website-base\book\oopDesign\more\miscellaneous\text.md,C:\repos\nus-cs2103\website-base\book\principles\text.md,C:\repos\nus-cs2103\website-base\book\principles\review\text.md,C:\repos\nus-cs2103\website-base\book\oopDesign\more\review\text.md,C:\repos\nus-cs2103\website-base\book\processModels\text.md,C:\repos\nus-cs2103\website-base\book\processModels\introduction\text.md,C:\repos\nus-cs2103\website-base\book\processModels\exampleProcessModels\text.md,C:\repos\nus-cs2103\website-base\book\processModels\more\text.md,C:\repos\nus-cs2103\website-base\book\processModels\summary\text.md,C:\repos\nus-cs2103\website-base\book\projectPlanning\text.md,C:\repos\nus-cs2103\website-base\book\oopImplementation\text.md,C:\repos\nus-cs2103\website-base\book\oopImplementation\dependencies\text.md,C:\repos\nus-cs2103\website-base\book\qualityAssurance\text.md,C:\repos\nus-cs2103\website-base\book\qualityAssurance\introduction\text.md,C:\repos\nus-cs2103\website-base\book\qualityAssurance\codeReviews\text.md,C:\repos\nus-cs2103\website-base\book\qualityAssurance\staticAnalysis\text.md,C:\repos\nus-cs2103\website-base\book\qualityAssurance\formalVerification\text.md,C:\repos\nus-cs2103\website-base\book\requirements\text.md,C:\repos\nus-cs2103\website-base\book\refactoring\text.md,C:\repos\nus-cs2103\website-base\book\reuse\text.md,C:\repos\nus-cs2103\website-base\book\reuse\introduction\text.md,C:\repos\nus-cs2103\website-base\book\reuse\apis\text.md,C:\repos\nus-cs2103\website-base\book\reuse\apis\designingAPIs\text.md,C:\repos\nus-cs2103\website-base\book\reuse\libraries\text.md,C:\repos\nus-cs2103\website-base\book\reuse\frameworks\text.md,C:\repos\nus-cs2103\website-base\book\reuse\platforms\text.md,C:\repos\nus-cs2103\website-base\book\reuse\cloudComputing\text.md,C:\repos\nus-cs2103\website-base\book\revisionControl\text.md,C:\repos\nus-cs2103\website-base\book\specifyingRequirements\text.md,C:\repos\nus-cs2103\website-base\book\specifyingRequirements\prose\text.md,C:\repos\nus-cs2103\website-base\book\specifyingRequirements\featureList\text.md,C:\repos\nus-cs2103\website-base\book\specifyingRequirements\userStories\text.md,C:\repos\nus-cs2103\website-base\book\specifyingRequirements\useCases\text.md,C:\repos\nus-cs2103\website-base\book\specifyingRequirements\glossary\text.md,C:\repos\nus-cs2103\website-base\book\specifyingRequirements\supplementaryRequirements\text.md,C:\repos\nus-cs2103\website-base\book\teamwork\text.md,C:\repos\nus-cs2103\website-base\book\testing\text.md,C:\repos\nus-cs2103\website-base\book\testing\introduction\text.md,C:\repos\nus-cs2103\website-base\book\testing\testingTypes\text.md,C:\repos\nus-cs2103\website-base\book\testing\testingTypes\unitTesting\text.md,C:\repos\nus-cs2103\website-base\book\testing\testingTypes\integrationTesting\text.md,C:\repos\nus-cs2103\website-base\book\testing\testingTypes\systemTesting\text.md,C:\repos\nus-cs2103\website-base\book\testing\testingTypes\alphaBetaTesting\text.md,C:\repos\nus-cs2103\website-base\book\testing\testingTypes\dogfooding\text.md,C:\repos\nus-cs2103\website-base\book\testing\testingTypes\dogfooding\what\text.md,C:\repos\nus-cs2103\website-base\book\testing\testingTypes\developerTesting\text.md,C:\repos\nus-cs2103\website-base\book\testing\testingTypes\exploratoryVsScriptedTesting\text.md,C:\repos\nus-cs2103\website-base\book\testing\testingTypes\acceptanceTesting\text.md,C:\repos\nus-cs2103\website-base\book\testing\testingTypes\regressionTesting\text.md,C:\repos\nus-cs2103\website-base\book\testing\testAutomation\text.md,C:\repos\nus-cs2103\website-base\book\testing\testCoverage\text.md,C:\repos\nus-cs2103\website-base\book\testing\dependencyInjection\text.md,C:\repos\nus-cs2103\website-base\book\testing\tdd\text.md,C:\repos\nus-cs2103\website-base\book\softwareEngineering\text.md,C:\repos\nus-cs2103\website-base\book\softwareEngineering\introduction\text.md,C:\repos\nus-cs2103\website-base\book\uml\text.md,C:\repos\nus-cs2103\website-base\book\uml\classDiagrams\text.md,C:\repos\nus-cs2103\website-base\book\uml\classDiagrams\introduction\text.md,C:\repos\nus-cs2103\website-base\book\uml\classDiagrams\classes\text.md,C:\repos\nus-cs2103\website-base\book\uml\classDiagrams\associations\text.md,C:\repos\nus-cs2103\website-base\book\uml\classDiagrams\dependencies\text.md,C:\repos\nus-cs2103\website-base\book\uml\classDiagrams\associationsAsAttributes\text.md,C:\repos\nus-cs2103\website-base\book\uml\classDiagrams\enumerations\text.md,C:\repos\nus-cs2103\website-base\book\uml\classDiagrams\classLevelMembers\text.md,C:\repos\nus-cs2103\website-base\book\uml\classDiagrams\associationClasses\text.md,C:\repos\nus-cs2103\website-base\book\uml\classDiagrams\composition\text.md,C:\repos\nus-cs2103\website-base\book\uml\classDiagrams\aggregation\text.md,C:\repos\nus-cs2103\website-base\book\uml\classDiagrams\classInheritance\text.md,C:\repos\nus-cs2103\website-base\book\uml\classDiagrams\interfaces\text.md,C:\repos\nus-cs2103\website-base\book\uml\classDiagrams\abstractClasses\text.md,C:\repos\nus-cs2103\website-base\book\uml\sequenceDiagrams\text.md,C:\repos\nus-cs2103\website-base\book\uml\objectDiagrams\text.md,C:\repos\nus-cs2103\website-base\book\uml\activityDiagrams\text.md,C:\repos\nus-cs2103\website-base\book\uml\activityDiagrams\introduction\text.md,C:\repos\nus-cs2103\website-base\book\uml\activityDiagrams\introduction\what\text.md,C:\repos\nus-cs2103\website-base\book\uml\activityDiagrams\basicNotations\text.md,C:\repos\nus-cs2103\website-base\book\uml\notes\text.md,C:\repos\nus-cs2103\website-base\book\uml\miscellaneous\text.md,C:\repos\nus-cs2103\website-base\book\testCaseDesign\text.md,C:\repos\nus-cs2103\website-base\book\testCaseDesign\introduction\text.md,C:\repos\nus-cs2103\website-base\book\testCaseDesign\equivalencePartitions\text.md,C:\repos\nus-cs2103\website-base\book\testCaseDesign\boundaryValueAnalysis\text.md,C:\repos\nus-cs2103\website-base\book\testCaseDesign\combiningTestInputs\text.md,C:\repos\nus-cs2103\website-base\book\testCaseDesign\more\text.md,C:\repos\nus-cs2103\website-base\book\testCaseDesign\summary\text.md,C:\repos\nus-cs2103\website-base\book\testCaseDesign\summary\recap\text.md,C:\repos\nus-cs2103\website-base\book\testCaseDesign\summary\exercises\text.md,C:\repos\nus-cs2103\website-base\schedule\week2\index.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\architecture.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\codeQuality-printable.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\design.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\designApproaches-printable.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\designFundamentals-printable.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\designPatterns-printable.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\documentation-printable.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\errorHandling-printable.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\design-printable.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\errorHandling.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\gatheringRequirements-printable.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\gatheringRequirements.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\gitAndGithub.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\designApproaches.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\ides-printable.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\ides.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\integration-printable.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\integration.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\intellij-printable.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\intellij.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\documentation.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\javaTools.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\javaTools-printable.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\modeling-printable.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\junit.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\modeling.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\oopDesign-printable.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\gitAndGithub-printable.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\principles-printable.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\oopDesign.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\processModels-printable.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\junit-printable.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\projectPlanning-printable.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\projectPlanning.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\oopImplementation.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\qualityAssurance-printable.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\oopImplementation-printable.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\requirements.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\refactoring-printable.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\qualityAssurance.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\reuse.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\revisionControl-printable.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\requirements-printable.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\reuse-printable.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\specifyingRequirements-printable.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\specifyingRequirements.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\teamwork-printable.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\revisionControl.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\testing-printable.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\teamwork.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\softwareEngineering-printable.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\uml-printable.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\testCaseDesign-printable.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\uml.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\testing.md,C:\repos\nus-cs2103\website-base\_markbind\navigation\se-book-adapted-sitenav.md,C:\repos\nus-cs2103\website-base\book\testing\tdd\how\text.md,C:\repos\nus-cs2103\website-base\book\oopDesign\associations\navigability\exercises.md,C:\repos\nus-cs2103\website-base\book\oopDesign\associations\navigability\q-tick-navigability.md,C:\repos\nus-cs2103\website-base\book\oopDesign\associations\multiplicity\exercises.md,C:\repos\nus-cs2103\website-base\book\oopDesign\associations\multiplicity\q-tick-correctStatement.md,C:\repos\nus-cs2103\website-base\book\oopDesign\more\review\exercises.md,C:\repos\nus-cs2103\website-base\book\oopDesign\more\review\q-radio-abstractionEncapsulation.md,C:\repos\nus-cs2103\website-base\book\oopDesign\more\review\q-radio-fourMainPrinciples.md,C:\repos\nus-cs2103\website-base\book\testing\testingTypes\dogfooding\what\exercises.md,C:\repos\nus-cs2103\website-base\book\testing\testingTypes\dogfooding\what\q-tick-trueFalse.md,C:\repos\nus-cs2103\website-base\book\testCaseDesign\summary\exercises\exercises.md,C:\repos\nus-cs2103\website-base\book\testCaseDesign\summary\exercises\q-essay-matricNumbers.md,C:\repos\nus-cs2103\website-base\book\testCaseDesign\summary\exercises\q-essay-isValidDate.md,C:\repos\nus-cs2103\website-base\book\testCaseDesign\summary\exercises\q-essay-dispatchResources.md,C:\repos\nus-cs2103\website-base\book\testCaseDesign\summary\exercises\q-essay-transferTable.md,C:\repos\nus-cs2103\website-base\book\testCaseDesign\summary\exercises\q-essay-addItem.md,C:\repos\nus-cs2103\website-base\book\testCaseDesign\summary\exercises\q-essay-setWife.md,C:\repos\nus-cs2103\website-base\book\testCaseDesign\summary\exercises\q-tick-preRelease.md,C:\repos\nus-cs2103\website-base\book\testCaseDesign\summary\exercises\q-tick-trueFalse.md,C:\repos\nus-cs2103\website-base\se-book-adapted\common\exercises.md
2018-07-01T07:22:44.867Z - info: Rebuilding 75 pages
2018-07-01T07:23:01.131Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\designFundamentals.md
2018-07-01T07:23:03.851Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\designPatterns.md
2018-07-01T07:23:03.851Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\principles.md
2018-07-01T07:23:03.851Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\processModels.md
2018-07-01T07:23:03.851Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\refactoring.md
2018-07-01T07:23:03.851Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\softwareEngineering.md
2018-07-01T07:23:03.851Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\testCaseDesign.md
2018-07-01T07:23:04.464Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\testCaseDesign.md
2018-07-01T07:23:12.470Z - info: Pages rebuilt
2018-07-01T07:23:12.490Z - info: Site data built
2018-07-01T07:23:12.787Z - verbose: Rebuild affected paths: C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\designFundamentals.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\designPatterns.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\principles.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\processModels.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\refactoring.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\softwareEngineering.md,C:\repos\nus-cs2103\website-base\se-book-adapted\chapters\testCaseDesign.md
2018-07-01T07:23:12.787Z - info: Rebuilding 7 pages
2018-07-01T07:23:14.549Z - info: Pages rebuilt
2018-07-01T07:23:14.553Z - info: Site data built
2018-07-01T07:27:46.193Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\admin\project-v13.md
2018-07-01T07:27:46.225Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\_markbind\navigation\adminSiteNav.md
2018-07-01T07:27:46.273Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\admin\project-v10.md
2018-07-01T07:27:47.198Z - verbose: Rebuild affected paths: C:\repos\nus-cs2103\website-base\admin\project-v13.md,C:\repos\nus-cs2103\website-base\_markbind\navigation\adminSiteNav.md,C:\repos\nus-cs2103\website-base\admin\project-v10.md
2018-07-01T07:27:47.202Z - info: Rebuilding 5 pages
2018-07-01T07:28:02.630Z - info: Pages rebuilt
2018-07-01T07:28:02.634Z - info: Site data built
2018-07-01T07:35:12.824Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\admin\project-v13.md
2018-07-01T07:35:12.880Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\admin\project-v15rc.md
2018-07-01T07:35:13.834Z - verbose: Rebuild affected paths: C:\repos\nus-cs2103\website-base\admin\project-v13.md,C:\repos\nus-cs2103\website-base\admin\project-v15rc.md
2018-07-01T07:35:13.838Z - info: Rebuilding 5 pages
2018-07-01T07:35:29.183Z - info: Pages rebuilt
2018-07-01T07:35:29.199Z - info: Site data built
2018-07-01T07:42:00.842Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\admin\index.md
2018-07-01T07:42:00.870Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\admin\project-v13.md
2018-07-01T07:42:00.890Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\admin\project-v12.md
2018-07-01T07:42:01.847Z - verbose: Rebuild affected paths: C:\repos\nus-cs2103\website-base\admin\index.md,C:\repos\nus-cs2103\website-base\admin\project-v13.md,C:\repos\nus-cs2103\website-base\admin\project-v12.md
2018-07-01T07:42:01.851Z - info: Rebuilding 5 pages
2018-07-01T07:42:20.565Z - info: Pages rebuilt
2018-07-01T07:42:20.569Z - info: Site data built
2018-07-01T07:48:03.604Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\admin\project-v12.md
2018-07-01T07:48:04.609Z - verbose: Rebuild affected paths: C:\repos\nus-cs2103\website-base\admin\project-v12.md
2018-07-01T07:48:04.609Z - info: Rebuilding 4 pages
2018-07-01T07:48:16.250Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\admin\project-v15.md
2018-07-01T07:48:21.301Z - info: Pages rebuilt
2018-07-01T07:48:21.325Z - info: Site data built
2018-07-01T07:48:21.501Z - verbose: Rebuild affected paths: C:\repos\nus-cs2103\website-base\admin\project-v15.md
2018-07-01T07:48:21.505Z - info: Rebuilding 7 pages
2018-07-01T07:48:23.620Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\schedule\week13\outcomes.md
2018-07-01T07:48:33.336Z - info: Pages rebuilt
2018-07-01T07:48:33.340Z - info: Site data built
2018-07-01T07:48:33.464Z - verbose: Rebuild affected paths: C:\repos\nus-cs2103\website-base\schedule\week13\outcomes.md
2018-07-01T07:48:33.464Z - info: Rebuilding 1 pages
2018-07-01T07:48:33.656Z - info: Pages rebuilt
2018-07-01T07:48:33.660Z - info: Site data built
2018-07-01T07:54:32.680Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\admin\project-v10.md
2018-07-01T07:54:32.680Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\admin\project-v12.md
2018-07-01T07:54:33.687Z - verbose: Rebuild affected paths: C:\repos\nus-cs2103\website-base\admin\project-v10.md,C:\repos\nus-cs2103\website-base\admin\project-v12.md
2018-07-01T07:54:33.691Z - info: Rebuilding 6 pages
2018-07-01T07:54:38.383Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\admin\project-v14.md
2018-07-01T07:54:49.662Z - info: Pages rebuilt
2018-07-01T07:54:49.666Z - info: Site data built
2018-07-01T07:54:49.802Z - verbose: Rebuild affected paths: C:\repos\nus-cs2103\website-base\admin\project-v14.md
2018-07-01T07:54:49.802Z - info: Rebuilding 4 pages
2018-07-01T07:54:52.149Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\schedule\week11\outcomes.md
2018-07-01T07:55:04.674Z - info: Pages rebuilt
2018-07-01T07:55:04.682Z - info: Site data built
2018-07-01T07:55:04.830Z - verbose: Rebuild affected paths: C:\repos\nus-cs2103\website-base\schedule\week11\outcomes.md
2018-07-01T07:55:04.830Z - info: Rebuilding 1 pages
2018-07-01T07:55:05.607Z - info: Pages rebuilt
2018-07-01T07:55:05.611Z - info: Site data built
2018-07-01T07:56:51.280Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\admin\index.md
