2018-06-21T03:17:02.466Z - info: Pages built
2018-06-21T03:17:02.713Z - info: Site data built
2018-06-21T03:17:02.759Z - info: Generate Site durationMs=103201
2018-06-21T03:17:03.267Z - info: Serving "C:\repos\nus-cs2103\website-base\_site" at http://127.0.0.1:8080
2018-06-21T11:50:39.163Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\errorHandling\designByContract\path.md
2018-06-21T11:50:39.164Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\documentation\introduction\what\text.md
2018-06-21T11:50:39.164Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\documentation\introduction\path.md
2018-06-21T11:50:39.164Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\documentation\guidelines\aimForComprehensibility\what\text.md
2018-06-21T11:50:39.164Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\documentation\guidelines\aimForComprehensibility\path.md
2018-06-21T11:50:39.164Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\documentation\guidelines\aimForComprehensibility\how\text.md
2018-06-21T11:50:39.164Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\documentation\guidelines\goTopDown\what\text.md
2018-06-21T11:50:39.164Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\documentation\guidelines\goTopDown\path.md
2018-06-21T11:50:39.165Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\documentation\guidelines\goTopDown\why\text.md
2018-06-21T11:50:39.165Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\documentation\guidelines\goTopDown\how\text.md
2018-06-21T11:50:39.165Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\documentation\guidelines\documentMinimally\what\text.md
2018-06-21T11:50:39.165Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\documentation\guidelines\documentMinimally\path.md
2018-06-21T11:50:39.165Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\documentation\guidelines\documentMinimally\how\text.md
2018-06-21T11:50:39.165Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\architecture\architectureDiagrams\drawing\text.md
2018-06-21T11:50:39.166Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\projectPlanning\milestones\text.md
2018-06-21T11:50:39.166Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\projectPlanning\path.md
2018-06-21T11:50:39.166Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\projectPlanning\buffers\text.md
2018-06-21T11:50:39.166Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\projectPlanning\issueTrackers\text.md
2018-06-21T11:50:39.166Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\projectPlanning\workBreakdownStructure\text.md
2018-06-21T11:50:39.166Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\projectPlanning\ganttCharts\text.md
2018-06-21T11:50:39.166Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\projectPlanning\pertCharts\text.md
2018-06-21T11:50:39.172Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\teamwork\teamStructures\text.md
2018-06-21T11:50:39.173Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\teamwork\path.md
2018-06-21T11:50:39.173Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\modeling\modelingASolution\introduction\text.md
2018-06-21T11:50:39.173Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\modeling\modelingASolution\path.md
2018-06-21T11:50:39.173Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\modeling\modelingASolution\basic\text.md
2018-06-21T11:50:39.173Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\modeling\modelingASolution\intermediate\text.md
2018-06-21T11:50:39.173Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\modeling\modelingStructures\classDiagramsAdvanced\text.md
2018-06-21T11:50:39.173Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\testing\introduction\testability\text.md
2018-06-21T11:50:39.174Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\testing\testCoverage\what\text.md
2018-06-21T11:50:39.174Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\testing\testCoverage\path.md
2018-06-21T11:50:39.174Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\testing\testCoverage\how\text.md
2018-06-21T11:50:39.174Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\junit\intermediate\text.md
2018-06-21T11:50:39.174Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\testing\tdd\what\text.md
2018-06-21T11:50:39.174Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\testing\tdd\path.md
2018-06-21T11:50:39.174Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\qualityAssurance\introduction\what\text.md
2018-06-21T11:50:39.175Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\qualityAssurance\introduction\path.md
2018-06-21T11:50:39.175Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\qualityAssurance\introduction\validationVsVerification\text.md
2018-06-21T11:50:39.175Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\qualityAssurance\codeReviews\what\text.md
2018-06-21T11:50:39.175Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\qualityAssurance\codeReviews\path.md
2018-06-21T11:50:39.175Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\qualityAssurance\staticAnalysis\what\text.md
2018-06-21T11:50:39.175Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\qualityAssurance\staticAnalysis\path.md
2018-06-21T11:50:39.175Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\qualityAssurance\formalVerification\what\text.md
2018-06-21T11:50:39.175Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\qualityAssurance\formalVerification\path.md
2018-06-21T11:50:39.176Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\schedule\week8\outcome-architecturalStyle.md
2018-06-21T11:50:39.176Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\schedule\week8\outcome-testingTypes.md
2018-06-21T11:50:39.176Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\schedule\week8\outcome-associationClass.md
2018-06-21T11:50:39.176Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\schedule\week8\outcome-integration.md
2018-06-21T11:50:39.176Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopDesign\classes\classLevelMembers\exercises.md
2018-06-21T11:50:39.176Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopDesign\classes\classLevelMembers\q-tick-mostSuitable.md
2018-06-21T11:50:39.176Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopImplementation\overloading\text-java.md
2018-06-21T11:50:39.176Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopImplementation\overloading\text-python.md
2018-06-21T11:50:39.177Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\testing\testingTypes\developerTesting\why\exercises.md
2018-06-21T11:50:39.177Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\testing\testingTypes\developerTesting\why\q-essay-developer.md
2018-06-21T11:50:39.177Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\testing\testingTypes\developerTesting\why\q-tick-trueFalse.md
2018-06-21T11:50:39.177Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\testing\testingTypes\developerTesting\why\q-essay-why.md
2018-06-21T11:50:39.177Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\junit\basic\resources.md
2018-06-21T11:50:39.177Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopDesign\associations\aggregation\exercises.md
2018-06-21T11:50:39.177Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopDesign\associations\aggregation\q-tick-aggregation.md
2018-06-21T11:50:39.177Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\revisionControl\forkingWorkflow\resources.md
2018-06-21T11:50:39.177Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\revisionControl\featureBranchFlow\resources.md
2018-06-21T11:50:39.177Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\revisionControl\centralizedFlow\resources.md
2018-06-21T11:50:39.178Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\errorHandling\logging\what\exercises.md
2018-06-21T11:50:39.178Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\errorHandling\logging\what\q-tick-logging.md
2018-06-21T11:50:39.178Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\errorHandling\logging\how\resources.md
2018-06-21T11:50:39.179Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\modeling\modelingBehaviors\sequenceDiagramsIntermediate\exercises.md
2018-06-21T11:50:39.179Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\modeling\modelingBehaviors\sequenceDiagramsIntermediate\q-tick-sequenceDiagram.md
2018-06-21T11:50:39.179Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\architecture\introduction\what\exercises.md
2018-06-21T11:50:39.179Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\architecture\introduction\what\q-tick-correctStatement.md
2018-06-21T11:50:39.180Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\requirements\nonFunctionalRequirements\exercises.md
2018-06-21T11:50:39.180Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\requirements\nonFunctionalRequirements\q-tick-teammates.md
2018-06-21T11:50:39.180Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\gatheringRequirements\brainstorming\exercises.md
2018-06-21T11:50:39.180Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\gatheringRequirements\brainstorming\q-tick-keyCharacteristic.md
2018-06-21T11:50:39.180Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\errorHandling\assertions\how\resources.md
2018-06-21T11:50:39.180Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\errorHandling\assertions\when\exercises.md
2018-06-21T11:50:39.180Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\errorHandling\assertions\when\q-tick-calculator.md
2018-06-21T11:50:39.180Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\errorHandling\assertions\when\q-tick-correctStatement.md
2018-06-21T11:50:39.181Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\specifyingRequirements\userStories\introduction\exercises.md
2018-06-21T11:50:39.181Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\specifyingRequirements\userStories\introduction\q-tick-correctStatementsAboutUserStories.md
2018-06-21T11:50:39.181Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\specifyingRequirements\userStories\introduction\q-essay-critiqueUserStory.md
2018-06-21T11:50:39.181Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\specifyingRequirements\userStories\introduction\q-essay-hrUserStories.md
2018-06-21T11:50:39.181Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\specifyingRequirements\userStories\usage\text.md
2018-06-21T11:50:39.181Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\specifyingRequirements\userStories\usage\resources.md
2018-06-21T11:50:39.181Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\specifyingRequirements\useCases\path.md
2018-06-21T11:50:39.181Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\schedule\week9\outcome-defensiveProgramming.md
2018-06-21T11:50:39.182Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\schedule\week9\outcome-documentation.md
2018-06-21T11:50:39.182Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\schedule\week9\outcome-schedule.md
2018-06-21T11:50:39.182Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\schedule\week9\outcome-classDiagram.md
2018-06-21T11:50:39.182Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\schedule\week9\outcome-testingIntermediate.md
2018-06-21T11:50:39.182Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\schedule\week9\outcome-qa.md
2018-06-21T11:50:39.182Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\specifyingRequirements\userStories\details\exercises.md
2018-06-21T11:50:39.182Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\specifyingRequirements\userStories\details\q-tick-correctStatement.md
2018-06-21T11:50:39.182Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\specifyingRequirements\useCases\identifying\exercises.md
2018-06-21T11:50:39.182Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\specifyingRequirements\useCases\identifying\q-use-case-diagram-ticket-machine.md
2018-06-21T11:50:39.182Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\specifyingRequirements\useCases\identifying\q-use-case-diagram-qa-system.md
2018-06-21T11:50:39.183Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\specifyingRequirements\useCases\details\useCaseSteps.md
2018-06-21T11:50:39.183Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\specifyingRequirements\useCases\details\mainSuccessScenario.md
2018-06-21T11:50:39.183Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\specifyingRequirements\useCases\details\extensions.md
2018-06-21T11:50:39.183Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\specifyingRequirements\useCases\details\inclusions.md
2018-06-21T11:50:39.183Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\specifyingRequirements\useCases\details\preconditions.md
2018-06-21T11:50:39.183Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\specifyingRequirements\useCases\details\guarantees.md
2018-06-21T11:50:39.183Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\specifyingRequirements\useCases\details\exercises.md
2018-06-21T11:50:39.183Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\specifyingRequirements\useCases\details\q-use-case-ez-link.md
2018-06-21T11:50:39.183Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\specifyingRequirements\useCases\details\q-use-case-learnsys.md
2018-06-21T11:50:39.183Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\specifyingRequirements\useCases\details\q-tick-cannotAppear.md
2018-06-21T11:50:39.184Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\specifyingRequirements\useCases\details\q-tick-useCaseExample.md
2018-06-21T11:50:39.184Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\specifyingRequirements\useCases\usage\exercises.md
2018-06-21T11:50:39.184Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\specifyingRequirements\useCases\usage\q-tick-advantages.md
2018-06-21T11:50:39.184Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\specifyingRequirements\useCases\usage\q-tick-leastCorrect.md
2018-06-21T11:50:39.184Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\integration\buildAutomation\what\resources.md
2018-06-21T11:50:39.184Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\integration\buildAutomation\what\exercises.md
2018-06-21T11:50:39.184Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\integration\buildAutomation\what\q-tick-tools.md
2018-06-21T11:50:39.184Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\integration\buildAutomation\continuousIntegrationDeployment\resources.md
2018-06-21T11:50:39.184Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\modeling\modelingBehaviors\sequenceDiagramsBasic\exercises.md
2018-06-21T11:50:39.185Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\modeling\modelingBehaviors\sequenceDiagramsBasic\q-essay-drawSequenceDiagramForPerson.md
2018-06-21T11:50:39.185Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopImplementation\overriding\text-java.md
2018-06-21T11:50:39.185Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopImplementation\overriding\text-python.md
2018-06-21T11:50:39.185Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopImplementation\overriding\exercises.md
2018-06-21T11:50:39.185Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopImplementation\overriding\q-tick-overriding.md
2018-06-21T11:50:39.185Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopImplementation\polymorphism\resources.md
2018-06-21T11:50:39.185Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopImplementation\abstractClasses\resources.md
2018-06-21T11:50:39.185Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopImplementation\abstractClasses\exercises.md
2018-06-21T11:50:39.185Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopImplementation\abstractClasses\q-tick-incorrectStatement.md
2018-06-21T11:50:39.185Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopImplementation\interfaces\resources.md
2018-06-21T11:50:39.296Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\designFundamentals\coupling\what\exercises.md
2018-06-21T11:50:39.296Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\designFundamentals\coupling\what\q-essay-coupling-levels.md
2018-06-21T11:50:39.296Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\designFundamentals\coupling\what\q-essay-regression-coupling.md
2018-06-21T11:50:39.296Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\designFundamentals\coupling\what\q-essay-coupling-testability.md
2018-06-21T11:50:39.297Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\designFundamentals\coupling\what\q-tick-statementsAboutCoupling.md
2018-06-21T11:50:39.297Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\designFundamentals\coupling\how\exercises.md
2018-06-21T11:50:39.297Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\designFundamentals\coupling\how\q-tick-coupling.md
2018-06-21T11:50:39.297Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\designFundamentals\cohesion\how\exercises.md
2018-06-21T11:50:39.297Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\designFundamentals\cohesion\how\q-essay-emailMessage.md
2018-06-21T11:50:39.297Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\principles\separationOfConcernsPrinciple\exercises.md
2018-06-21T11:50:39.298Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\principles\separationOfConcernsPrinciple\q-tick-correctStatement.md
2018-06-21T11:50:39.298Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\architecture\architecturalStyles\more\moreStyles\resources.md
2018-06-21T11:50:39.298Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\architecture\architecturalStyles\more\usingStyles\exercises.md
2018-06-21T11:50:39.298Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\architecture\architecturalStyles\more\usingStyles\q-essay-styleExamples.md
2018-06-21T11:50:39.298Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\testing\testingTypes\unitTesting\what\exampleTestCode-java.md
2018-06-21T11:50:39.298Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\testing\testingTypes\unitTesting\what\exampleTestCode-python.md
2018-06-21T11:50:39.298Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\testing\testingTypes\unitTesting\what\resources.md
2018-06-21T11:50:39.298Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\testing\testingTypes\unitTesting\stubs\resources.md
2018-06-21T11:50:39.299Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\testing\testingTypes\unitTesting\stubs\exercises.md
2018-06-21T11:50:39.299Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\testing\testingTypes\unitTesting\stubs\q-tick-trueFalse.md
2018-06-21T11:50:39.300Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\testing\dependencyInjection\how\exercises.md
2018-06-21T11:50:39.300Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\testing\dependencyInjection\how\q-tick-incorrectStatement.md
2018-06-21T11:50:39.300Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\testing\testAutomation\testingGuis\exercises.md
2018-06-21T11:50:39.300Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\testing\testAutomation\testingGuis\q-tick-trueFalse.md
2018-06-21T11:50:39.300Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\testing\testingTypes\acceptanceTesting\acceptanceVsSystemTesting\exercises.md
2018-06-21T11:50:39.300Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\testing\testingTypes\acceptanceTesting\acceptanceVsSystemTesting\q-tick-leastCorrect.md
2018-06-21T11:50:39.300Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopImplementation\associationClasses\exercises.md
2018-06-21T11:50:39.301Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopImplementation\associationClasses\q-tick-associationClasses.md
2018-06-21T11:50:39.301Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\integration\approaches\bigBangVsIncremental\exercises.md
2018-06-21T11:50:39.301Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\integration\approaches\bigBangVsIncremental\q-essay-integration.md
2018-06-21T11:50:39.301Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\integration\approaches\topDownVsBottomUp\exercises.md
2018-06-21T11:50:39.301Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\integration\approaches\topDownVsBottomUp\q-essay-integration.md
2018-06-21T11:50:39.301Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\integration\approaches\topDownVsBottomUp\q-essay-architecture.md
2018-06-21T11:50:39.302Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopDesign\polymorphism\mechanism\exercises.md
2018-06-21T11:50:39.302Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\oopDesign\polymorphism\mechanism\q-tick-leastRelated.md
2018-06-21T11:50:39.302Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\designApproaches\topDownBottomUp\what\exercises.md
2018-06-21T11:50:39.302Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\designApproaches\topDownBottomUp\what\q-tick-trueFalse.md
2018-06-21T11:50:39.302Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\designApproaches\agileDesign\what\exercises.md
2018-06-21T11:50:39.302Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\designApproaches\agileDesign\what\q-tick-trueFalse.md
2018-06-21T11:50:39.302Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\errorHandling\defensiveProgramming\compulsoryAssociations\exercises.md
2018-06-21T11:50:39.302Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\errorHandling\defensiveProgramming\compulsoryAssociations\q-essay-manager.md
2018-06-21T11:50:39.303Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\errorHandling\defensiveProgramming\compulsoryAssociations\q-essay-marriage.md
2018-06-21T11:50:39.303Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\errorHandling\defensiveProgramming\compulsoryAssociations\q-essay-account.md
2018-06-21T11:50:39.303Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\errorHandling\defensiveProgramming\compulsoryAssociations\q-tick-implementation.md
2018-06-21T11:50:39.303Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\errorHandling\defensiveProgramming\referentialIntegrity\exercises.md
2018-06-21T11:50:39.303Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\errorHandling\defensiveProgramming\referentialIntegrity\q-essay-minesweeper.md
2018-06-21T11:50:39.303Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\errorHandling\defensiveProgramming\referentialIntegrity\q-essay-bank.md
2018-06-21T11:50:39.303Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\errorHandling\defensiveProgramming\referentialIntegrity\q-essay-defensive.md
2018-06-21T11:50:39.303Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\errorHandling\defensiveProgramming\referentialIntegrity\q-tick-trueFalse.md
2018-06-21T11:50:39.304Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\errorHandling\defensiveProgramming\when\exercises.md
2018-06-21T11:50:39.304Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\errorHandling\defensiveProgramming\when\q-tick-defensiveProgramming.md
2018-06-21T11:50:39.304Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\errorHandling\designByContract\what\exercises.md
2018-06-21T11:50:39.304Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\errorHandling\designByContract\what\q-tick-incorrectStatement.md
2018-06-21T11:50:39.304Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\documentation\introduction\what\exercises.md
2018-06-21T11:50:39.304Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\documentation\introduction\what\q-tick-incorrectStatement.md
2018-06-21T11:50:39.304Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\documentation\guidelines\aimForComprehensibility\how\exercises.md
2018-06-21T11:50:39.304Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\documentation\guidelines\aimForComprehensibility\how\q-tick-correctStatement.md
2018-06-21T11:50:39.304Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\projectPlanning\workBreakdownStructure\exercises.md
2018-06-21T11:50:39.305Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\projectPlanning\workBreakdownStructure\q-tick-wellDefinedTask.md
2018-06-21T11:50:39.305Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\teamwork\teamStructures\exercises.md
2018-06-21T11:50:39.305Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\teamwork\teamStructures\q-tick-teamStructure.md
2018-06-21T11:50:39.305Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\modeling\modelingStructures\classDiagramsAdvanced\exercises.md
2018-06-21T11:50:39.305Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\modeling\modelingStructures\classDiagramsAdvanced\q-essay-playerBot.md
2018-06-21T11:50:39.305Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\testing\testCoverage\what\exercises.md
2018-06-21T11:50:39.305Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\testing\testCoverage\what\q-tick-highestIntensity.md
2018-06-21T11:50:39.305Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\testing\tdd\what\exercises.md
2018-06-21T11:50:39.305Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\testing\tdd\what\q-tick-trueFalse.md
2018-06-21T11:50:39.306Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\qualityAssurance\introduction\validationVsVerification\exercises.md
2018-06-21T11:50:39.306Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\qualityAssurance\introduction\validationVsVerification\q-tick-leastCorrect.md
2018-06-21T11:50:39.306Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\qualityAssurance\formalVerification\what\exercises.md
2018-06-21T11:50:39.306Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\qualityAssurance\formalVerification\what\q-tick-trueFalse.md
2018-06-21T11:50:42.596Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\admin\project-product.md
2018-06-21T11:50:42.734Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\uml\classDiagrams\classes\what\text.md
2018-06-21T11:50:42.734Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\uml\classDiagrams\classes\path.md
2018-06-21T11:50:42.734Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\uml\objectDiagrams\objects\text.md
2018-06-21T11:50:42.734Z - info: Reload for file change: C:\repos\nus-cs2103\website-base\book\uml\objectDiagrams\path.md
